Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,On- or Off- Budget,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
007,Department of Defense--Military Programs,15,Procurement,2033,"Procurement of Weapons and Tracked Combat Vehicles, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"4,699,119","4,504,400","4,393,045","3,591,543","3,066,671","2,710,775","2,495,196","2,179,429","778,110","905,631","887,217","1,143,000","1,486,000","1,401,000","1,258,000","1,538,000","1,753,000","2,420,000","2,171,000","2,261,000","1,968,000","4,952,000","4,047,000","8,340,000","9,442,000","6,162,000","3,256,000","2,914,000","2,049,000","1,548,000","1,613,000","1,722,000","1,913,000","2,335,000","2,955,000","3,194,000","3,250,000"
007,Department of Defense--Military Programs,15,Procurement,2034,"Procurement of Ammunition, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,980,100","2,646,300","2,374,837","2,014,715","2,266,392","2,020,335","1,861,006","1,980,481","1,361,059","1,060,273","643,929","1,015,000","1,047,000","1,122,000","992,000","1,190,000","1,160,000","1,193,000","1,145,000","1,851,000","1,447,000","2,035,000","2,793,000","2,617,000","2,746,000","2,378,000","2,383,000","2,221,000","1,939,000","1,797,000","1,601,000","1,156,000","1,425,000","1,565,000","1,602,000","1,466,000","1,496,000"
007,Department of Defense--Military Programs,15,Procurement,2034,"Procurement of Ammunition, Army",21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,000",0,"3,000",0,"1,000",0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,2035,"Other Procurement, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"4,672,428","5,141,470","5,015,001","4,847,894","4,720,919","4,597,847","3,531,648","2,643,512","3,132,580","3,058,651","2,882,571","2,610,000","2,676,000","3,204,000","2,543,000","3,425,000","3,758,000","4,413,000","4,214,000","6,275,000","7,374,000","12,337,000","15,183,000","24,698,000","40,564,000","21,245,000","22,630,000","17,032,000","9,051,000","5,886,000","5,888,000","5,202,000","7,105,000","6,564,000","7,096,000","7,647,000","8,098,000"
007,Department of Defense--Military Programs,15,Procurement,2035,"Other Procurement, Army",21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000",0,0,0,0,0,0,0,"115,000",0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,2093,Joint Improvised Explosive Device Defeat Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,393,000","4,317,000","3,117,000","1,884,000","2,794,000","2,442,000","1,324,000","879,000","444,000","493,000","115,000","115,000","115,000","117,000"
007,Department of Defense--Military Programs,15,Procurement,3010,"Aircraft Procurement, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"21,333,415","26,091,424","22,116,361","16,123,081","11,792,407","15,566,184","15,414,635","9,371,133","10,076,843","10,013,006","6,434,901","6,021,000","7,055,000","6,239,000","6,041,000","8,303,000","8,795,000","9,915,000","10,501,000","12,943,000","12,038,000","13,898,000","13,287,000","15,579,000","18,613,000","17,899,000","13,179,000","15,028,000","13,689,000","9,529,000","10,002,000","12,401,000","15,787,000","16,403,000","17,011,000","17,252,000","18,360,000"
007,Department of Defense--Military Programs,15,Procurement,3010,"Aircraft Procurement, Air Force",57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,000",0,0,0,0,0,0,0,"43,000",0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,3011,"Procurement of Ammunition, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"286,000","334,000","304,000","384,000","398,000","581,000","665,000","968,000","1,397,000","1,251,000","1,312,000","1,032,000","1,044,000","939,000","1,023,000","1,077,000","1,058,000","608,000","653,000","884,000","880,000","1,988,000","1,633,000","1,187,000","1,437,000","1,338,000"
007,Department of Defense--Military Programs,15,Procurement,3020,"Missile Procurement, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"7,798,638","6,888,245","7,928,132","6,760,818","7,023,804","7,190,638","6,371,271","6,175,506","4,403,622","4,229,873","3,712,087","3,338,000","2,294,000","1,771,000","2,277,000","2,223,000","2,018,000","2,738,000","2,760,000","3,138,000","4,144,000","4,424,000","5,007,000","3,913,000","5,030,000","5,649,000","6,029,000","5,366,000","5,824,000","4,835,000","4,402,000","4,591,000","3,276,000","2,893,000","2,536,000","3,019,000","3,217,000"
007,Department of Defense--Military Programs,15,Procurement,3020,"Missile Procurement, Air Force",57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000",0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,3021,"Space Procurement, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,584,000","3,073,000","3,708,000","2,886,000","2,897,000"
007,Department of Defense--Military Programs,15,Procurement,3080,"Other Procurement, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"6,959,932","8,857,869","8,152,562","9,075,547","7,885,024","8,223,697","8,490,533","8,493,896","8,769,018","7,560,457","7,569,232","6,884,000","5,877,000","5,933,000","6,555,000","7,509,000","7,360,000","8,736,000","9,000,000","13,906,000","15,029,000","15,482,000","16,663,000","18,900,000","19,233,000","19,611,000","20,101,000","20,339,000","20,372,000","17,934,000","19,101,000","20,387,000","22,132,000","17,965,000","17,897,000","18,124,000","18,212,000"
007,Department of Defense--Military Programs,15,Procurement,3080,"Other Procurement, Air Force",57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000",0,0,0,0,0,0,0,"12,000",0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0000,"Research, development, test, and evaluation plug",,051,Department of Defense-Military,Discretionary,On-budget,"9,451,254","2,405,570","10,439,178","11,371,162","12,436,594","13,560,975","16,609,138","20,059,975","22,798,284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0113,NNSA Program Support,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,602,000","1,665,000","1,698,000","1,735,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0400,"Research, Development, Test and Evaluation, Defense-wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,"-4,490","2,768,397","4,224,405","6,247,001","6,711,211","7,549,271","8,177,484","8,011,321","9,061,778","9,607,028","9,749,649","8,690,129","8,492,000","9,130,000","9,275,000","9,687,000","10,142,000","9,522,000","11,269,000","15,546,000","17,801,000","18,910,000","20,608,000","19,803,000","21,786,000","21,874,000","21,625,000","20,598,000","21,129,000","19,468,000","17,287,000","17,303,000","17,487,000","18,467,000","17,772,000","16,764,000","17,916,000","17,461,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0400,"Research, Development, Test and Evaluation, Defense-wide",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,000",0,0,0,0,0,0,0,"146,000",0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0450,Developmental Test and Evaluation,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"49,000","59,000","113,918","119,706","182,116","149,624","178,221","237,310","210,225","259,021","231,757","234,000","247,000","269,000","250,000","259,000","266,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",0460,"Operational Test and Evaluation, Defense",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"11,300","70,221","70,654","12,725","13,550","12,836","12,333","11,450","23,000","23,000","24,000","30,000","47,000","31,000","225,000","230,000","239,000","302,000","311,000","166,000","180,000","178,000","185,000","187,000","192,000","188,000","209,000","246,000","209,000","171,000","175,000","178,000","183,000","185,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",1319,"Research, Development, Test and Evaluation, Navy",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"7,586,318","9,197,406","9,572,042","9,305,050","9,426,051","9,311,443","9,486,697","9,014,353","7,578,544","8,913,836","8,205,898","8,574,000","8,442,000","7,917,000","7,846,000","8,977,000","9,044,000","9,579,000","11,387,000","13,666,000","14,921,000","16,901,000","18,973,000","19,565,000","18,439,000","19,803,000","19,938,000","17,932,000","17,658,000","15,174,000","15,029,000","15,848,000","17,922,000","17,006,000","15,067,000","13,606,000","12,589,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",1319,"Research, Development, Test and Evaluation, Navy",17,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,000",0,0,0,0,0,0,0,"658,000",0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",2040,"Research, Development, Test and Evaluation, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"4,202,175","4,357,215","4,563,062","4,589,101","4,672,698","5,120,013","5,258,341","5,654,325","6,343,471","5,847,072","5,402,170","5,407,000","4,700,000","4,898,000","5,008,000","5,054,000","5,330,000","6,221,000","7,030,000","7,572,000","10,219,000","10,456,000","11,693,000","11,303,000","12,447,000","12,102,000","11,562,000","9,954,000","8,347,000","7,908,000","7,083,000","6,671,000","6,927,000","6,933,000","6,741,000","6,477,000","6,115,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",2040,"Research, Development, Test and Evaluation, Army",21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"134,000",0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",2040,"Research, Development, Test and Evaluation, Army",21,552,Health research and training,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"210,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",3024,"Tanker Replacement Transfer Fund, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90,000",0,0,"150,000","-240,000","292,000",0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",3600,"Research, Development, Test and Evaluation, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"12,257,706","13,484,650","13,109,468","14,902,684","14,616,656","14,696,452","13,507,289","12,207,479","12,867,114","12,978,924","12,021,330","11,787,000","12,426,000","14,017,000","14,265,000","13,807,000","14,511,000","14,297,000","14,520,000","18,825,000","20,291,000","20,460,000","22,220,000","24,566,000","26,480,000","26,529,000","27,655,000","27,481,000","26,372,000","22,769,000","23,822,000","23,608,000","26,490,000","28,476,000","29,705,000","30,500,000","29,745,000"
007,Department of Defense--Military Programs,20,"Research, Development, Test, and Evaluation",3600,"Research, Development, Test and Evaluation, Air Force",57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"423,000",0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0000,Military construction plug,,051,Department of Defense-Military,Discretionary,On-budget,"2,360,387","75,700","2,203,909","1,641,082","2,318,698","2,292,555","3,380,273","4,916,406","4,512,112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0140,Military construction transfer fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0391,"Chemical Demilitarization Construction, Defense-wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82,000",0,"131,000","104,000","144,000","152,000","125,000","75,000","145,000","123,000","39,000",0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0500,"Military Construction, Defense-wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,-428,0,"281,802","302,198","172,488","529,770","543,286","659,985","509,830","533,169","668,140","276,560","532,845","497,000","596,000","712,000","640,000","551,000","695,000","799,000","766,000","915,000","873,000","677,000","1,038,000","1,015,000","2,491,000","3,803,000","2,850,000","2,765,000","3,300,000","3,065,000","3,431,000","2,043,000","2,301,000","2,751,000","2,780,000","2,646,000","2,601,000"
007,Department of Defense--Military Programs,25,Military Construction,0510,Department of Defense Base Closure Account 1990,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"480,000","1,011,100","990,300","2,034,300","2,175,448","2,777,000","3,892,000","2,373,000","2,046,000","1,618,000","663,000","1,006,000","633,000","561,000","370,000","246,000","252,000","252,000","304,000","466,000","505,000","359,000","324,000","383,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0512,Department of Defense Base Closure Account 2005,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,502,000","5,626,000","8,514,000","9,029,000","7,455,000","2,118,000",0,"-52,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0515,Department of Defense Base Closure Account 2017,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"584,000","632,000","429,000"
007,Department of Defense--Military Programs,25,Military Construction,0516,Department of Defense Base Closure Account,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"451,000","315,000","251,000","161,000","160,000","161,000","164,000"
007,Department of Defense--Military Programs,25,Military Construction,0803,"Foreign Currency Fluctuations, Construction",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"66,174","78,636","97,727","44,356","24,997","73,280","49,705","45,856","60,000","35,000","38,000","86,000","63,000","47,000","-26,000","-6,000","177,000","-14,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,25,Military Construction,0804,North Atlantic Treaty Organization Security Investment Program,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"50,000","107,200","9,510","232,000","373,690","456,000","402,789","192,700","209,266","60,000","140,000","86,000","198,000","172,000","151,000","245,000","81,000","172,000","163,000","149,000","161,000","161,000","175,000","205,000","201,000","331,000","197,000","258,000","248,000","234,000","200,000","175,000","120,000","210,000","213,000","217,000","221,000"
007,Department of Defense--Military Programs,25,Military Construction,1205,"Military Construction, Navy and Marine Corps",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,231,517","1,534,592","1,621,807","1,356,603","1,388,152","1,576,516","1,126,050","1,126,406","903,897","376,387","544,977","404,000","546,000","687,000","677,000","609,000","954,000","929,000","1,116,000","1,352,000","1,245,000","1,320,000","1,432,000","1,533,000","2,543,000","3,849,000","3,373,000","3,236,000","2,278,000","1,484,000","1,618,000","1,054,000","1,669,000","1,530,000","1,332,000","1,226,000","870,000"
007,Department of Defense--Military Programs,25,Military Construction,1235,"Military Construction, Navy Reserve",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"30,605","60,800","39,752","44,500","72,537","60,900","54,250","80,307","49,000","15,400","24,403","-2,000","19,000","38,000","47,000","32,000","25,000","62,000","51,000","75,000","45,000","49,000","125,000","43,000","64,000","57,000","126,000","62,000","26,000","44,000","29,000","55,000","36,000","40,000","52,000","42,000","32,000"
007,Department of Defense--Military Programs,25,Military Construction,2050,"Military Construction, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,184,140","1,593,137","1,524,436","1,210,902","1,204,190","1,126,936","729,776","712,292","825,684","430,770","870,457","545,000","622,000","577,000","706,000","992,000","1,118,000","956,000","1,779,000","1,638,000","1,420,000","2,821,000","1,938,000","3,243,000","5,271,000","6,004,000","4,283,000","4,498,000","2,752,000","1,559,000","905,000","576,000","743,000","587,000","588,000","566,000","565,000"
007,Department of Defense--Military Programs,25,Military Construction,2085,"Military Construction, Army National Guard",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"67,620","98,603","97,197","140,879","181,905","229,158","230,490","313,224","226,256","214,989","295,151","189,000","137,000","78,000","122,000","151,000","230,000","285,000","401,000","241,000","312,000","447,000","1,102,000","471,000","562,000","932,000","549,000","872,000","774,000","598,000","315,000","134,000","197,000","312,000","186,000","184,000","208,000"
007,Department of Defense--Military Programs,25,Military Construction,2086,"Military Construction, Army Reserve",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"54,700","69,306","58,340","86,753","93,300","85,958","99,124","77,426","107,640","42,150","99,489","56,000","73,000","56,000","74,000","102,000","120,000","109,000","165,000","101,000","88,000","101,000","151,000","166,000","148,000","283,000","432,000","317,000","281,000","272,000","157,000","173,000","114,000","93,000","75,000","67,000","63,000"
007,Department of Defense--Military Programs,25,Military Construction,3300,"Military Construction, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,459,993","1,572,655","1,581,727","1,217,830","1,188,514","1,215,926","1,170,796","897,704","973,184","717,780","966,685","510,000","572,000","749,000","694,000","642,000","855,000","885,000","1,239,000","1,207,000","1,350,000","994,000","1,384,000","1,118,000","1,549,000","1,558,000","2,180,000","1,178,000","1,160,000","284,000","1,013,000","945,000","1,389,000","1,297,000","1,258,000","896,000","839,000"
007,Department of Defense--Military Programs,25,Military Construction,3730,"Military Construction, Air Force Reserve",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"41,200","67,800","59,942","58,900","77,300","70,600","46,200","38,600","9,700","29,900","72,624","57,000","36,000","53,000","30,000","34,000","63,000","37,000","74,000","86,000","62,000","124,000","91,000","45,000","25,000","37,000","112,000","8,000","34,000","11,000","46,000","49,000","65,000","154,000","52,000","33,000","31,000"
007,Department of Defense--Military Programs,25,Military Construction,3830,"Military Construction, Air National Guard",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"108,888","111,200","115,309","148,925","147,791","158,508","235,867","180,560","217,260","305,759","241,304","249,000","165,000","185,000","190,000","186,000","256,000","210,000","250,000","204,000","223,000","238,000","340,000","126,000","288,000","321,000","364,000","195,000","116,000","42,000","106,000","93,000","139,000","125,000","117,000","83,000","77,000"
007,Department of Defense--Military Programs,30,Family Housing,0000,Family housing plug,,051,Department of Defense-Military,Discretionary,On-budget,"1,228,787","278,379","1,257,722","1,345,582","1,563,165","1,524,677","2,003,122","2,200,737","2,709,208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0702,"Family housing, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,235,007","1,328,387","1,360,026","1,555,961","1,581,809","1,527,233","1,432,156","1,525,480","1,525,822","1,523,693","1,298,074","1,183,000","1,430,000","1,371,000","1,301,000","1,252,000","1,160,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0703,"Family housing, Navy and Marine Corps",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"611,149","657,843","632,544","699,563","759,941","799,041","792,421","854,981","989,340","1,044,025","1,101,892","1,207,000","1,573,000","1,519,000","1,374,000","1,216,000","1,177,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0704,"Family housing, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"804,581","884,721","793,119","797,661","828,160","920,885","870,004","888,435","1,112,483","1,211,727","922,845","1,106,000","1,124,000","1,135,000","1,114,000","1,082,000","1,158,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0706,"Family housing, Defense-wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"17,841","17,437","15,755","16,313","20,428","20,700","21,124","21,014","26,200","28,400","26,496","29,000","33,000","35,000","39,000","37,000","41,000","45,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0720,"Family Housing Construction, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"228,000","301,000","272,000","298,000","619,000","424,000","579,000","390,000","615,000","160,000","92,000","177,000","5,000","27,000","79,000","100,000","256,000","31,000","186,000","14,000"
007,Department of Defense--Military Programs,30,Family Housing,0725,"Family Housing Operation and Maintenance, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"977,000","1,076,000","1,089,000","1,043,000","911,000","817,000","671,000","667,000","720,000","523,000","517,000","493,000","491,000","513,000","351,000","394,000","415,000","413,000","425,000","410,000"
007,Department of Defense--Military Programs,30,Family Housing,0730,"Family Housing Construction, Navy and Marine Corps",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"412,000","328,000","331,000","143,000","-2,000","192,000","131,000","305,000","380,000","147,000","186,000","101,000","86,000","73,000","16,000","17,000","98,000","105,000","122,000","286,000"
007,Department of Defense--Military Programs,30,Family Housing,0735,"Family Housing Operation and Maintenance, Navy and Marine Corps",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"900,000","900,000","862,000","841,000","714,000","632,000","507,000","371,000","376,000","369,000","365,000","368,000","349,000","379,000","354,000","353,000","369,000","383,000","393,000","400,000"
007,Department of Defense--Military Programs,30,Family Housing,0740,"Family Housing Construction, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"247,000","539,000","679,000","618,000","797,000","1,288,000","1,150,000","313,000","476,000","66,000","78,000","60,000","56,000","76,000",0,"160,000","77,000","78,000","79,000","81,000"
007,Department of Defense--Military Programs,30,Family Housing,0745,"Family Housing Operation and Maintenance, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"837,000","836,000","857,000","823,000","884,000","798,000","750,000","688,000","610,000","511,000","513,000","430,000","464,000","389,000","328,000","331,000","320,000","321,000","319,000","326,000"
007,Department of Defense--Military Programs,30,Family Housing,0760,"Family Housing Construction, Defense-Wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"9,000",0,0,"3,000",0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0765,"Family Housing Operation and Maintenance, Defense-Wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,000","42,000","49,000","50,000","46,000","49,000","49,000","49,000","49,000","50,000","51,000","48,000","56,000","61,000","59,000","59,000","61,000","61,000","62,000"
007,Department of Defense--Military Programs,30,Family Housing,0834,Department of Defense Family Housing Improvement Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,000","28,000",0,"2,000","3,000","11,000","15,000","44,000","8,000","126,000","230,000","158,000","131,000","67,000","116,000","1,000","2,000","-7,000","2,000","2,000",0,"2,000","2,000","2,000","2,000"
007,Department of Defense--Military Programs,30,Family Housing,0834,Department of Defense Family Housing Improvement Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","2,000",0,"1,000","3,000",0,"1,000","13,000","7,000","10,000","1,000","13,000",0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,0836,Military Unaccompanied Housing Improvement Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,"-5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
